Date,Year,Month,Geopolitical_Zone,State,Avg_Temp_C,Min_Temp_C,Max_Temp_C,Temp_Range_C,Heat_Stress_Days,Cold_Stress_Days
1997-11-01,1997,11,North-Central,Kwara,25.67,18.32,34.07,15.8,0,0
1997-12-01,1997,12,North-Central,Kwara,24.58,14.91,33.65,18.7,0,0
1998-01-01,1998,1,North-Central,Kwara,24.61,13.28,36.59,23.3,0,0
1998-02-01,1998,2,North-Central,Kwara,27.62,17.22,38.87,21.6,1,0
1998-03-01,1998,3,North-Central,Kwara,28.41,18.85,38.55,19.7,3,0
1998-04-01,1998,4,North-Central,Kwara,28.65,23.23,39.89,16.7,3,0
1998-05-01,1998,5,North-Central,Kwara,26.83,21.52,32.42,10.9,0,0
1998-06-01,1998,6,North-Central,Kwara,25.56,21.77,31.78,10.0,0,0
1998-07-01,1998,7,North-Central,Kwara,24.36,20.53,30.42,9.9,0,0
1998-08-01,1998,8,North-Central,Kwara,23.81,19.72,30.76,11.0,0,0
1998-09-01,1998,9,North-Central,Kwara,24.52,20.5,30.91,10.4,0,0
1998-10-01,1998,10,North-Central,Kwara,25.14,19.63,31.77,12.1,0,0
1998-11-01,1998,11,North-Central,Kwara,25.32,18.3,33.79,15.5,0,0
1998-12-01,1998,12,North-Central,Kwara,24.26,14.53,33.18,18.6,0,0
1999-01-01,1999,1,North-Central,Kwara,25.06,13.65,35.57,21.9,2,0
1999-02-01,1999,2,North-Central,Kwara,26.54,16.32,36.6,20.3,4,0
1999-03-01,1999,3,North-Central,Kwara,27.27,21.98,36.19,14.2,9,0
1999-04-01,1999,4,North-Central,Kwara,26.69,20.99,35.21,14.2,7,0
1999-05-01,1999,5,North-Central,Kwara,26.43,21.81,33.66,11.8,0,0
1999-06-01,1999,6,North-Central,Kwara,25.36,20.54,32.28,11.7,0,0
1999-07-01,1999,7,North-Central,Kwara,23.87,20.38,29.74,9.4,0,0
1999-08-01,1999,8,North-Central,Kwara,23.76,20.11,29.74,9.6,0,0
1999-09-01,1999,9,North-Central,Kwara,24.39,20.38,30.69,10.3,0,0
1999-10-01,1999,10,North-Central,Kwara,24.86,19.51,31.25,11.7,0,0
1999-11-01,1999,11,North-Central,Kwara,25.84,17.4,34.26,16.9,0,0
1999-12-01,1999,12,North-Central,Kwara,24.77,14.83,34.59,19.8,0,0
2000-01-01,2000,1,North-Central,Kwara,26.27,14.85,37.15,22.3,9,0
2000-02-01,2000,2,North-Central,Kwara,25.68,14.2,37.97,23.8,2,0
2000-03-01,2000,3,North-Central,Kwara,27.19,19.52,37.65,18.1,3,0
2000-04-01,2000,4,North-Central,Kwara,27.21,21.73,35.0,13.3,0,0
2000-05-01,2000,5,North-Central,Kwara,27.43,22.04,37.52,15.5,7,0
2000-06-01,2000,6,North-Central,Kwara,25.1,20.34,32.05,11.7,0,0
2000-07-01,2000,7,North-Central,Kwara,23.88,20.09,29.73,9.6,0,0
2000-08-01,2000,8,North-Central,Kwara,23.87,19.48,30.18,10.7,0,0
2000-09-01,2000,9,North-Central,Kwara,24.32,20.42,30.74,10.3,0,0
2000-10-01,2000,10,North-Central,Kwara,25.03,19.91,32.21,12.3,0,0
2000-11-01,2000,11,North-Central,Kwara,25.39,17.68,34.02,16.3,0,0
2000-12-01,2000,12,North-Central,Kwara,24.15,14.0,34.91,20.9,0,0
2001-01-01,2001,1,North-Central,Kwara,24.24,14.53,36.19,21.7,6,0
2001-02-01,2001,2,North-Central,Kwara,26.17,13.69,38.15,24.5,3,0
2001-03-01,2001,3,North-Central,Kwara,28.97,22.09,39.5,17.4,3,0
2001-04-01,2001,4,North-Central,Kwara,27.04,22.58,35.18,12.6,6,0
2001-05-01,2001,5,North-Central,Kwara,26.47,21.58,33.72,12.1,0,0
2001-06-01,2001,6,North-Central,Kwara,24.89,20.62,30.65,10.0,0,0
2001-07-01,2001,7,North-Central,Kwara,24.58,19.85,32.07,12.2,0,0
2001-08-01,2001,8,North-Central,Kwara,24.06,19.94,30.99,11.0,0,0
2001-09-01,2001,9,North-Central,Kwara,24.3,19.83,30.59,10.8,0,0
2001-10-01,2001,10,North-Central,Kwara,25.73,19.34,35.27,15.9,4,0
2001-11-01,2001,11,North-Central,Kwara,26.72,19.41,36.74,17.3,5,0
2001-12-01,2001,12,North-Central,Kwara,26.57,16.3,37.36,21.1,9,0
2002-01-01,2002,1,North-Central,Kwara,25.03,14.57,36.61,22.0,3,0
2002-02-01,2002,2,North-Central,Kwara,28.29,15.98,40.31,24.3,1,0
2002-03-01,2002,3,North-Central,Kwara,28.22,21.72,39.2,17.5,3,0
2002-04-01,2002,4,North-Central,Kwara,27.84,22.84,38.83,16.0,7,0
2002-05-01,2002,5,North-Central,Kwara,27.13,21.8,36.15,14.3,8,0
2002-06-01,2002,6,North-Central,Kwara,25.5,20.27,32.09,11.8,0,0
2002-07-01,2002,7,North-Central,Kwara,24.96,20.56,31.15,10.6,0,0
2002-08-01,2002,8,North-Central,Kwara,24.36,20.25,30.05,9.8,0,0
2002-09-01,2002,9,North-Central,Kwara,24.95,20.29,31.15,10.9,0,0
2002-10-01,2002,10,North-Central,Kwara,24.93,20.03,32.25,12.2,0,0
2002-11-01,2002,11,North-Central,Kwara,25.89,17.65,34.72,17.1,0,0
2002-12-01,2002,12,North-Central,Kwara,25.07,13.24,36.57,23.3,2,0
2003-01-01,2003,1,North-Central,Kwara,25.61,14.07,36.29,22.2,0,0
2003-02-01,2003,2,North-Central,Kwara,28.21,19.04,38.52,19.5,1,0
2003-03-01,2003,3,North-Central,Kwara,28.58,20.81,39.96,19.2,0,0
2003-04-01,2003,4,North-Central,Kwara,26.77,21.5,38.11,16.6,0,0
2003-05-01,2003,5,North-Central,Kwara,26.72,22.49,35.56,13.1,8,0
2003-06-01,2003,6,North-Central,Kwara,25.11,20.8,30.69,9.9,0,0
2003-07-01,2003,7,North-Central,Kwara,24.45,19.74,30.52,10.8,0,0
2003-08-01,2003,8,North-Central,Kwara,24.17,19.86,30.53,10.7,0,0
2003-09-01,2003,9,North-Central,Kwara,24.54,20.75,30.58,9.8,0,0
2003-10-01,2003,10,North-Central,Kwara,25.49,20.45,32.01,11.6,0,0
2003-11-01,2003,11,North-Central,Kwara,25.41,17.13,32.85,15.7,0,0
2003-12-01,2003,12,North-Central,Kwara,24.07,13.14,33.11,20.0,0,0
2004-01-01,2004,1,North-Central,Kwara,25.21,16.0,35.24,19.2,6,0
2004-02-01,2004,2,North-Central,Kwara,26.57,15.37,36.81,21.4,8,0
2004-03-01,2004,3,North-Central,Kwara,27.81,16.79,39.06,22.3,1,0
2004-04-01,2004,4,North-Central,Kwara,27.08,21.8,35.12,13.3,4,0
2004-05-01,2004,5,North-Central,Kwara,25.82,21.32,31.69,10.4,0,0
2004-06-01,2004,6,North-Central,Kwara,24.84,20.97,30.03,9.1,0,0
2004-07-01,2004,7,North-Central,Kwara,24.08,19.74,29.74,10.0,0,0
2004-08-01,2004,8,North-Central,Kwara,24.29,20.51,29.4,8.9,0,0
2004-09-01,2004,9,North-Central,Kwara,24.69,20.51,29.95,9.4,0,0
2004-10-01,2004,10,North-Central,Kwara,25.11,20.73,30.59,9.9,0,0
2004-11-01,2004,11,North-Central,Kwara,25.11,18.62,31.88,13.3,0,0
2004-12-01,2004,12,North-Central,Kwara,25.0,17.15,33.27,16.1,0,0
2005-01-01,2005,1,North-Central,Kwara,22.97,11.79,34.26,22.5,0,0
2005-02-01,2005,2,North-Central,Kwara,27.18,20.24,36.05,15.8,8,0
2005-03-01,2005,3,North-Central,Kwara,27.03,22.03,34.95,12.9,0,0
2005-04-01,2005,4,North-Central,Kwara,27.3,23.01,34.51,11.5,0,0
2005-05-01,2005,5,North-Central,Kwara,26.43,21.53,33.84,12.3,0,0
2005-06-01,2005,6,North-Central,Kwara,25.65,21.02,33.01,12.0,0,0
2005-07-01,2005,7,North-Central,Kwara,24.59,19.88,31.19,11.3,0,0
2005-08-01,2005,8,North-Central,Kwara,24.49,18.75,31.63,12.9,0,0
2005-09-01,2005,9,North-Central,Kwara,25.36,20.91,32.06,11.2,0,0
2005-10-01,2005,10,North-Central,Kwara,25.47,20.7,33.03,12.3,0,0
2005-11-01,2005,11,North-Central,Kwara,26.73,18.19,36.91,18.7,2,0
2005-12-01,2005,12,North-Central,Kwara,27.21,17.12,37.29,20.2,4,0
2006-01-01,2006,1,North-Central,Kwara,27.5,19.86,37.77,17.9,5,0
2006-02-01,2006,2,North-Central,Kwara,28.95,20.92,39.06,18.1,7,0
2006-03-01,2006,3,North-Central,Kwara,28.46,22.34,39.61,17.3,1,0
2006-04-01,2006,4,North-Central,Kwara,28.92,22.11,41.35,19.2,2,0
2006-05-01,2006,5,North-Central,Kwara,26.66,20.95,37.18,16.2,5,0
2006-06-01,2006,6,North-Central,Kwara,25.92,21.31,33.92,12.6,0,0
2006-07-01,2006,7,North-Central,Kwara,25.43,20.85,34.21,13.4,0,0
2006-08-01,2006,8,North-Central,Kwara,24.06,20.31,29.49,9.2,0,0
2006-09-01,2006,9,North-Central,Kwara,24.44,20.74,30.19,9.5,0,0
2006-10-01,2006,10,North-Central,Kwara,25.64,20.69,31.38,10.7,0,0
2006-11-01,2006,11,North-Central,Kwara,24.62,13.76,32.36,18.6,0,0
2006-12-01,2006,12,North-Central,Kwara,23.86,12.66,33.73,21.1,0,0
2007-01-01,2007,1,North-Central,Kwara,23.11,12.44,35.82,23.4,1,0
2007-02-01,2007,2,North-Central,Kwara,27.24,16.53,37.05,20.5,4,0
2007-03-01,2007,3,North-Central,Kwara,27.59,17.92,37.41,19.5,6,0
2007-04-01,2007,4,North-Central,Kwara,26.79,22.71,34.36,11.6,0,0
2007-05-01,2007,5,North-Central,Kwara,26.16,21.67,32.52,10.9,0,0
2007-06-01,2007,6,North-Central,Kwara,25.05,20.91,30.53,9.6,0,0
2007-07-01,2007,7,North-Central,Kwara,24.22,19.8,29.91,10.1,0,0
2007-08-01,2007,8,North-Central,Kwara,23.83,20.17,29.37,9.2,0,0
2007-09-01,2007,9,North-Central,Kwara,24.61,20.31,30.07,9.8,0,0
2007-10-01,2007,10,North-Central,Kwara,24.99,20.78,30.76,10.0,0,0
2007-11-01,2007,11,North-Central,Kwara,25.24,18.82,32.5,13.7,0,0
2007-12-01,2007,12,North-Central,Kwara,23.52,13.07,32.64,19.6,0,0
2008-01-01,2008,1,North-Central,Kwara,21.92,11.65,32.4,20.8,0,0
2008-02-01,2008,2,North-Central,Kwara,24.31,13.53,33.86,20.3,0,0
2008-03-01,2008,3,North-Central,Kwara,26.71,18.39,36.07,17.7,5,0
2008-04-01,2008,4,North-Central,Kwara,27.41,21.37,36.42,15.0,7,0
2008-05-01,2008,5,North-Central,Kwara,26.87,22.13,35.74,13.6,0,0
2008-06-01,2008,6,North-Central,Kwara,25.26,20.47,32.14,11.7,0,0
2008-07-01,2008,7,North-Central,Kwara,24.23,20.56,29.82,9.3,0,0
2008-08-01,2008,8,North-Central,Kwara,23.82,20.39,28.48,8.1,0,0
2008-09-01,2008,9,North-Central,Kwara,24.49,20.75,29.93,9.2,0,0
2008-10-01,2008,10,North-Central,Kwara,25.06,18.39,31.33,12.9,0,0
2008-11-01,2008,11,North-Central,Kwara,24.86,17.55,33.33,15.8,0,0
2008-12-01,2008,12,North-Central,Kwara,24.63,14.57,33.2,18.6,0,0
2009-01-01,2009,1,North-Central,Kwara,24.84,15.17,34.26,19.1,0,0
2009-02-01,2009,2,North-Central,Kwara,26.54,19.71,35.77,16.1,6,0
2009-03-01,2009,3,North-Central,Kwara,27.69,21.29,36.54,15.2,5,0
2009-04-01,2009,4,North-Central,Kwara,26.75,22.13,34.79,12.7,0,0
2009-05-01,2009,5,North-Central,Kwara,26.38,20.9,34.32,13.4,0,0
2009-06-01,2009,6,North-Central,Kwara,25.51,20.34,33.62,13.3,0,0
2009-07-01,2009,7,North-Central,Kwara,24.67,20.67,30.24,9.6,0,0
2009-08-01,2009,8,North-Central,Kwara,24.48,20.65,30.04,9.4,0,0
2009-09-01,2009,9,North-Central,Kwara,24.87,20.57,30.41,9.8,0,0
2009-10-01,2009,10,North-Central,Kwara,24.99,20.93,30.85,9.9,0,0
2009-11-01,2009,11,North-Central,Kwara,24.7,16.59,31.58,15.0,0,0
2009-12-01,2009,12,North-Central,Kwara,24.95,14.93,34.51,19.6,0,0
2010-01-01,2010,1,North-Central,Kwara,26.12,14.36,36.95,22.6,1,0
2010-02-01,2010,2,North-Central,Kwara,28.01,16.8,38.64,21.8,4,0
2010-03-01,2010,3,North-Central,Kwara,28.04,19.97,37.62,17.6,7,0
2010-04-01,2010,4,North-Central,Kwara,27.7,22.01,37.4,15.4,6,0
2010-05-01,2010,5,North-Central,Kwara,26.38,22.19,32.48,10.3,0,0
2010-06-01,2010,6,North-Central,Kwara,25.49,21.32,31.29,10.0,0,0
2010-07-01,2010,7,North-Central,Kwara,24.2,20.09,30.47,10.4,0,0
2010-08-01,2010,8,North-Central,Kwara,24.32,20.54,29.49,9.0,0,0
2010-09-01,2010,9,North-Central,Kwara,24.46,20.53,30.27,9.7,0,0
2010-10-01,2010,10,North-Central,Kwara,24.78,20.26,30.2,9.9,0,0
2010-11-01,2010,11,North-Central,Kwara,25.3,19.29,31.59,12.3,0,0
2010-12-01,2010,12,North-Central,Kwara,23.64,13.88,32.15,18.3,0,0
2011-01-01,2011,1,North-Central,Kwara,23.48,11.78,33.33,21.5,0,0
2011-02-01,2011,2,North-Central,Kwara,25.89,17.82,33.62,15.8,0,0
2011-03-01,2011,3,North-Central,Kwara,26.75,19.42,35.44,16.0,2,0
2011-04-01,2011,4,North-Central,Kwara,26.67,20.87,35.31,14.4,3,0
2011-05-01,2011,5,North-Central,Kwara,25.79,20.95,31.92,11.0,0,0
2011-06-01,2011,6,North-Central,Kwara,25.1,20.7,31.54,10.8,0,0
2011-07-01,2011,7,North-Central,Kwara,24.44,20.7,29.63,8.9,0,0
2011-08-01,2011,8,North-Central,Kwara,24.01,19.93,29.17,9.2,0,0
2011-09-01,2011,9,North-Central,Kwara,24.45,20.38,29.55,9.2,0,0
2011-10-01,2011,10,North-Central,Kwara,25.02,19.36,31.12,11.8,0,0
2011-11-01,2011,11,North-Central,Kwara,24.76,14.51,31.95,17.4,0,0
2011-12-01,2011,12,North-Central,Kwara,23.22,13.0,32.41,19.4,0,0
2012-01-01,2012,1,North-Central,Kwara,24.32,13.19,34.57,21.4,0,0
2012-02-01,2012,2,North-Central,Kwara,26.71,17.31,35.18,17.9,6,0
2012-03-01,2012,3,North-Central,Kwara,27.27,17.57,36.68,19.1,1,0
2012-04-01,2012,4,North-Central,Kwara,26.46,21.36,34.17,12.8,0,0
2012-05-01,2012,5,North-Central,Kwara,25.63,21.05,34.18,13.1,0,0
2012-06-01,2012,6,North-Central,Kwara,24.79,19.83,30.67,10.8,0,0
2012-07-01,2012,7,North-Central,Kwara,24.04,19.26,29.19,9.9,0,0
2012-08-01,2012,8,North-Central,Kwara,23.73,18.49,29.54,11.0,0,0
2012-09-01,2012,9,North-Central,Kwara,24.08,19.12,30.18,11.1,0,0
2012-10-01,2012,10,North-Central,Kwara,25.06,20.97,30.13,9.2,0,0
2012-11-01,2012,11,North-Central,Kwara,25.25,19.9,31.34,11.4,0,0
2012-12-01,2012,12,North-Central,Kwara,23.43,14.01,31.27,17.3,0,0
2013-01-01,2013,1,North-Central,Kwara,24.17,12.86,33.7,20.8,0,0
2013-02-01,2013,2,North-Central,Kwara,25.74,12.95,34.84,21.9,0,0
2013-03-01,2013,3,North-Central,Kwara,26.76,22.23,34.18,12.0,0,0
2013-04-01,2013,4,North-Central,Kwara,26.43,21.76,34.09,12.3,0,0
2013-05-01,2013,5,North-Central,Kwara,25.61,21.32,32.35,11.0,0,0
2013-06-01,2013,6,North-Central,Kwara,24.84,20.37,29.94,9.6,0,0
2013-07-01,2013,7,North-Central,Kwara,24.31,20.24,29.75,9.5,0,0
2013-08-01,2013,8,North-Central,Kwara,24.06,19.28,30.12,10.8,0,0
2013-09-01,2013,9,North-Central,Kwara,24.63,20.73,30.97,10.2,0,0
2013-10-01,2013,10,North-Central,Kwara,25.57,20.39,34.28,13.9,0,0
2013-11-01,2013,11,North-Central,Kwara,26.17,19.59,36.54,17.0,0,0
2013-12-01,2013,12,North-Central,Kwara,25.97,13.96,37.06,23.1,1,0
2014-01-01,2014,1,North-Central,Kwara,26.93,17.29,36.22,18.9,1,0
2014-02-01,2014,2,North-Central,Kwara,28.35,19.37,38.54,19.2,6,0
2014-03-01,2014,3,North-Central,Kwara,27.67,21.91,38.93,17.0,3,0
2014-04-01,2014,4,North-Central,Kwara,26.95,22.17,35.76,13.6,7,0
2014-05-01,2014,5,North-Central,Kwara,26.19,21.45,35.22,13.8,6,0
2014-06-01,2014,6,North-Central,Kwara,25.75,21.56,31.93,10.4,0,0
2014-07-01,2014,7,North-Central,Kwara,25.13,20.99,32.85,11.9,0,0
2014-08-01,2014,8,North-Central,Kwara,24.14,19.94,30.17,10.2,0,0
2014-09-01,2014,9,North-Central,Kwara,24.46,20.61,30.18,9.6,0,0
2014-10-01,2014,10,North-Central,Kwara,25.19,19.15,31.24,12.1,0,0
2014-11-01,2014,11,North-Central,Kwara,25.47,18.12,32.7,14.6,0,0
2014-12-01,2014,12,North-Central,Kwara,24.86,13.94,33.72,19.8,0,0
2015-01-01,2015,1,North-Central,Kwara,23.86,10.72,35.68,25.0,7,0
2015-02-01,2015,2,North-Central,Kwara,27.85,21.43,38.48,17.0,0,0
2015-03-01,2015,3,North-Central,Kwara,27.43,20.37,37.52,17.2,2,0
2015-04-01,2015,4,North-Central,Kwara,27.14,19.7,36.74,17.0,0,0
2015-05-01,2015,5,North-Central,Kwara,26.62,22.27,34.97,12.7,0,0
2015-06-01,2015,6,North-Central,Kwara,25.49,21.44,31.83,10.4,0,0
2015-07-01,2015,7,North-Central,Kwara,25.1,20.45,31.33,10.9,0,0
2015-08-01,2015,8,North-Central,Kwara,24.88,21.17,30.53,9.4,0,0
2015-09-01,2015,9,North-Central,Kwara,24.94,20.9,31.28,10.4,0,0
2015-10-01,2015,10,North-Central,Kwara,25.85,20.67,32.32,11.6,0,0
2015-11-01,2015,11,North-Central,Kwara,26.49,17.57,35.68,18.1,0,0
2015-12-01,2015,12,North-Central,Kwara,23.79,13.0,34.62,21.6,0,0
2016-01-01,2016,1,North-Central,Kwara,25.63,14.44,36.97,22.5,8,0
2016-02-01,2016,2,North-Central,Kwara,28.27,15.48,39.81,24.3,9,0
2016-03-01,2016,3,North-Central,Kwara,29.01,23.06,41.1,18.0,1,0
2016-04-01,2016,4,North-Central,Kwara,27.84,22.89,36.16,13.3,7,0
2016-05-01,2016,5,North-Central,Kwara,27.24,21.86,37.08,15.2,1,0
2016-06-01,2016,6,North-Central,Kwara,25.64,20.25,34.47,14.2,0,0
2016-07-01,2016,7,North-Central,Kwara,24.68,20.87,31.41,10.5,0,0
2016-08-01,2016,8,North-Central,Kwara,24.68,21.13,30.12,9.0,0,0
2016-09-01,2016,9,North-Central,Kwara,24.63,20.87,30.72,9.8,0,0
2016-10-01,2016,10,North-Central,Kwara,25.59,20.05,31.91,11.9,0,0
2016-11-01,2016,11,North-Central,Kwara,26.08,17.68,34.56,16.9,0,0
2016-12-01,2016,12,North-Central,Kwara,25.58,16.02,34.53,18.5,0,0
2017-01-01,2017,1,North-Central,Kwara,26.13,15.76,36.13,20.4,9,0
2017-02-01,2017,2,North-Central,Kwara,27.09,17.54,37.35,19.8,9,0
2017-03-01,2017,3,North-Central,Kwara,29.07,18.67,38.99,20.3,7,0
2017-04-01,2017,4,North-Central,Kwara,27.29,20.11,35.9,15.8,5,0
2017-05-01,2017,5,North-Central,Kwara,26.34,21.15,32.77,11.6,0,0
2017-06-01,2017,6,North-Central,Kwara,25.43,20.56,32.15,11.6,0,0
2017-07-01,2017,7,North-Central,Kwara,24.48,19.42,29.95,10.5,0,0
2017-08-01,2017,8,North-Central,Kwara,24.2,20.47,29.43,9.0,0,0
2017-09-01,2017,9,North-Central,Kwara,24.74,20.64,30.28,9.6,0,0
2017-10-01,2017,10,North-Central,Kwara,25.42,20.48,31.54,11.1,0,0
2017-11-01,2017,11,North-Central,Kwara,25.24,16.0,32.76,16.8,0,0
2017-12-01,2017,12,North-Central,Kwara,24.63,16.13,33.9,17.8,0,0
2018-01-01,2018,1,North-Central,Kwara,23.24,11.85,34.52,22.7,0,0
2018-02-01,2018,2,North-Central,Kwara,27.09,15.19,36.49,21.3,0,0
2018-03-01,2018,3,North-Central,Kwara,27.76,21.3,37.88,16.6,0,0
2018-04-01,2018,4,North-Central,Kwara,27.22,22.65,35.16,12.5,8,0
2018-05-01,2018,5,North-Central,Kwara,26.47,21.96,32.77,10.8,0,0
2018-06-01,2018,6,North-Central,Kwara,25.2,20.42,32.2,11.8,0,0
2018-07-01,2018,7,North-Central,Kwara,24.41,20.07,29.65,9.6,0,0
2018-08-01,2018,8,North-Central,Kwara,24.06,20.32,29.13,8.8,0,0
2018-09-01,2018,9,North-Central,Kwara,24.61,20.6,29.54,8.9,0,0
2018-10-01,2018,10,North-Central,Kwara,25.39,20.69,31.74,11.0,0,0
2018-11-01,2018,11,North-Central,Kwara,25.28,17.43,31.93,14.5,0,0
2018-12-01,2018,12,North-Central,Kwara,23.21,14.2,32.07,17.9,0,0
2019-01-01,2019,1,North-Central,Kwara,24.77,14.64,33.92,19.3,0,0
2019-02-01,2019,2,North-Central,Kwara,25.46,16.96,34.59,17.6,0,0
2019-03-01,2019,3,North-Central,Kwara,27.03,19.28,35.63,16.4,6,0
2019-04-01,2019,4,North-Central,Kwara,27.46,21.85,36.76,14.9,0,0
2019-05-01,2019,5,North-Central,Kwara,26.33,21.64,33.27,11.6,0,0
2019-06-01,2019,6,North-Central,Kwara,25.37,20.66,31.46,10.8,0,0
2019-07-01,2019,7,North-Central,Kwara,24.77,20.9,31.21,10.3,0,0
2019-08-01,2019,8,North-Central,Kwara,24.37,20.87,30.29,9.4,0,0
2019-09-01,2019,9,North-Central,Kwara,24.81,21.17,30.04,8.9,0,0
2019-10-01,2019,10,North-Central,Kwara,24.56,19.47,30.49,11.0,0,0
2019-11-01,2019,11,North-Central,Kwara,25.7,17.67,32.25,14.6,0,0
2019-12-01,2019,12,North-Central,Kwara,23.6,12.65,32.04,19.4,0,0
2020-01-01,2020,1,North-Central,Kwara,22.98,11.56,33.11,21.5,0,0
2020-02-01,2020,2,North-Central,Kwara,24.96,14.05,35.23,21.2,0,0
2020-03-01,2020,3,North-Central,Kwara,27.27,21.34,36.19,14.8,8,0
2020-04-01,2020,4,North-Central,Kwara,26.6,20.55,35.2,14.7,6,0
2020-05-01,2020,5,North-Central,Kwara,26.51,21.56,34.04,12.5,0,0
2020-06-01,2020,6,North-Central,Kwara,25.12,20.4,30.55,10.2,0,0
2020-07-01,2020,7,North-Central,Kwara,24.17,20.52,29.92,9.4,0,0
2020-08-01,2020,8,North-Central,Kwara,24.0,17.96,31.44,13.5,0,0
2020-09-01,2020,9,North-Central,Kwara,24.44,20.42,30.0,9.6,0,0
2020-10-01,2020,10,North-Central,Kwara,25.26,19.15,32.83,13.7,0,0
2020-11-01,2020,11,North-Central,Kwara,25.74,17.24,33.45,16.2,0,0
2020-12-01,2020,12,North-Central,Kwara,26.1,16.58,35.05,18.5,4,0
2021-01-01,2021,1,North-Central,Kwara,25.83,15.41,35.54,20.1,2,0
2021-02-01,2021,2,North-Central,Kwara,27.55,16.91,37.52,20.6,8,0
2021-03-01,2021,3,North-Central,Kwara,27.7,21.3,38.04,16.7,4,0
2021-04-01,2021,4,North-Central,Kwara,27.48,21.46,38.36,16.9,8,0
2021-05-01,2021,5,North-Central,Kwara,27.08,20.69,35.26,14.6,6,0
2021-06-01,2021,6,North-Central,Kwara,25.35,20.8,31.75,11.0,0,0
2021-07-01,2021,7,North-Central,Kwara,24.57,20.71,30.59,9.9,0,0
2021-08-01,2021,8,North-Central,Kwara,24.06,20.72,29.65,8.9,0,0
2021-09-01,2021,9,North-Central,Kwara,24.49,19.88,30.17,10.3,0,0
2021-10-01,2021,10,North-Central,Kwara,25.52,20.73,31.14,10.4,0,0
2021-11-01,2021,11,North-Central,Kwara,25.52,19.17,31.72,12.5,0,0
2021-12-01,2021,12,North-Central,Kwara,23.24,14.18,31.97,17.8,0,0
2022-01-01,2022,1,North-Central,Kwara,22.68,12.25,31.58,19.3,0,0
2022-02-01,2022,2,North-Central,Kwara,24.83,12.73,35.22,22.5,7,0
2022-03-01,2022,3,North-Central,Kwara,26.91,20.01,35.0,15.0,0,0
2022-04-01,2022,4,North-Central,Kwara,26.03,21.76,32.72,11.0,0,0
2022-05-01,2022,5,North-Central,Kwara,26.21,21.77,32.57,10.8,0,0
2022-06-01,2022,6,North-Central,Kwara,24.94,20.18,31.54,11.4,0,0
2022-07-01,2022,7,North-Central,Kwara,24.37,20.4,29.8,9.4,0,0
2022-08-01,2022,8,North-Central,Kwara,23.89,19.87,30.11,10.2,0,0
2022-09-01,2022,9,North-Central,Kwara,24.12,20.15,29.28,9.1,0,0
2022-10-01,2022,10,North-Central,Kwara,24.88,18.16,30.73,12.6,0,0
2022-11-01,2022,11,North-Central,Kwara,24.85,15.96,31.4,15.4,0,0
2022-12-01,2022,12,North-Central,Kwara,23.42,13.07,32.37,19.3,0,0
2023-01-01,2023,1,North-Central,Kwara,24.37,13.43,35.29,21.9,5,0
2023-02-01,2023,2,North-Central,Kwara,26.16,16.03,35.42,19.4,6,0
2023-03-01,2023,3,North-Central,Kwara,27.01,20.58,35.83,15.2,8,0
2023-04-01,2023,4,North-Central,Kwara,26.72,21.96,34.2,12.2,0,0
2023-05-01,2023,5,North-Central,Kwara,26.71,21.37,33.37,12.0,0,0
2023-06-01,2023,6,North-Central,Kwara,25.25,21.27,30.98,9.7,0,0
2023-07-01,2023,7,North-Central,Kwara,25.31,21.13,30.9,9.8,0,0
2023-08-01,2023,8,North-Central,Kwara,24.89,20.99,29.95,9.0,0,0
2023-09-01,2023,9,North-Central,Kwara,25.17,21.16,31.01,9.9,0,0
2023-10-01,2023,10,North-Central,Kwara,25.65,21.47,31.28,9.8,0,0
2023-11-01,2023,11,North-Central,Kwara,25.56,19.42,31.68,12.3,0,0
2023-12-01,2023,12,North-Central,Kwara,24.45,13.56,32.73,19.2,0,0
1990-01-01,1990,1,North-Central,Nasarawa,24.43,14.58,33.06,18.5,0,0
1990-02-01,1990,2,North-Central,Nasarawa,25.44,15.59,35.34,19.8,8,0
1990-03-01,1990,3,North-Central,Nasarawa,27.0,15.98,37.56,21.6,7,0
1990-04-01,1990,4,North-Central,Nasarawa,27.82,22.68,36.34,13.7,4,0
1990-05-01,1990,5,North-Central,Nasarawa,26.08,22.02,31.68,9.7,0,0
1990-06-01,1990,6,North-Central,Nasarawa,25.79,21.41,31.08,9.7,0,0
1990-07-01,1990,7,North-Central,Nasarawa,24.51,20.46,30.26,9.8,0,0
1990-08-01,1990,8,North-Central,Nasarawa,24.61,20.71,30.32,9.6,0,0
1990-09-01,1990,9,North-Central,Nasarawa,24.99,20.1,30.56,10.5,0,0
1990-10-01,1990,10,North-Central,Nasarawa,25.31,19.51,31.53,12.0,0,0
1990-11-01,1990,11,North-Central,Nasarawa,25.32,19.34,31.5,12.2,0,0
1990-12-01,1990,12,North-Central,Nasarawa,25.39,14.73,32.62,17.9,0,0
1991-01-01,1991,1,North-Central,Nasarawa,24.53,12.77,34.72,22.0,0,0
1991-02-01,1991,2,North-Central,Nasarawa,27.96,17.6,36.19,18.6,8,0
1991-03-01,1991,3,North-Central,Nasarawa,28.63,21.4,37.43,16.0,1,0
1991-04-01,1991,4,North-Central,Nasarawa,27.31,21.99,35.19,13.2,6,0
