Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2005","2005","3050","FAO TIER 1","kt","44182.3468","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2006","2006","3050","FAO TIER 1","kt","44185.5331","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2007","2007","3050","FAO TIER 1","kt","44166.4153","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2008","2008","3050","FAO TIER 1","kt","44182.3097","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2009","2009","3050","FAO TIER 1","kt","44169.5645","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2010","2010","3050","FAO TIER 1","kt","44182.3097","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2011","2011","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2012","2012","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2013","2013","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2014","2014","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2015","2015","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2016","2016","3050","FAO TIER 1","kt","44164.353","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2017","2017","3050","FAO TIER 1","kt","44164.7927","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2018","2018","3050","FAO TIER 1","kt","44165.0731","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2019","2019","3050","FAO TIER 1","kt","44165.3917","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2020","2020","3050","FAO TIER 1","kt","44165.6912","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2021","2021","3050","FAO TIER 1","kt","44166.2828","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2022","2022","3050","FAO TIER 1","kt","44166.5536","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2023","2023","3050","FAO TIER 1","kt","44166.5536","E","Estimated value",""
