Region,Crop,Year,Yield_kg_per_ha,seq_months,temp_m1,rain_m1,hum_m1,temp_m2,rain_m2,hum_m2,temp_m3,rain_m3,hum_m3,temp_m4,rain_m4,hum_m4,temp_m5,rain_m5,hum_m5,temp_m6,rain_m6,hum_m6,temp_m7,rain_m7,hum_m7,temp_m8,rain_m8,hum_m8,temp_m9,rain_m9,hum_m9,temp_m10,rain_m10,hum_m10,temp_m11,rain_m11,hum_m11,temp_m12,rain_m12,hum_m12
North Central,Cassava,2022,6743.873173037566,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",24.643214285714286,400.7,59.51428571428572,24.643214285714286,93.9,49.042857142857144,24.643214285714286,580.0,64.14285714285714,24.643214285714286,2561.7,78.84285714285714,24.643214285714286,3163.7,83.01428571428572,24.643214285714286,2418.6,86.24285714285715,24.643214285714286,878.6,86.61428571428571,24.643214285714286,1797.4,87.74285714285715,24.643214285714286,1564.1,87.48571428571428,24.643214285714286,1068.5,81.91428571428571,24.643214285714286,14.200000000000001,66.37142857142858,24.643214285714286,1.5999999999999999,56.957142857142856
North Central,Cassava,2023,6786.22654732207,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.947261904761906,3.7,53.25714285714286,25.947261904761906,215.5,46.642857142857146,25.947261904761906,1433.2,66.85714285714286,25.947261904761906,603.1,71.17142857142856,25.947261904761906,1606.4,79.45714285714284,25.947261904761906,1530.8,85.47142857142856,25.947261904761906,1241.0,85.01428571428572,25.947261904761906,1104.4,85.34285714285714,25.947261904761906,1079.4,84.64285714285714,25.947261904761906,879.1999999999999,80.21428571428571,25.947261904761906,299.3,70.87142857142858,25.947261904761906,0.1,47.457142857142856
North Central,Yams,2000,11905.327812456999,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.583214285714284,2.3000000000000003,35.51428571428571,25.583214285714284,0.0,25.24285714285714,25.583214285714284,114.60000000000001,36.55714285714286,25.583214285714284,579.5,65.0,25.583214285714284,1403.8,70.88571428571429,25.583214285714284,2909.6,86.21428571428571,25.583214285714284,3055.2,88.25714285714285,25.583214285714284,947.2,87.17142857142858,25.583214285714284,1209.4,86.77142857142857,25.583214285714284,1780.8,82.45714285714287,25.583214285714284,177.5,66.9,25.583214285714284,2.3000000000000003,59.385714285714286
North Central,Yams,2001,12212.998633030944,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.05202380952381,0.9,44.971428571428575,25.05202380952381,5.9,45.44285714285714,25.05202380952381,74.9,60.4,25.05202380952381,899.6,76.12857142857142,25.05202380952381,1083.6,81.48571428571428,25.05202380952381,1113.6,84.45714285714287,25.05202380952381,904.6,84.74285714285715,25.05202380952381,1205.0,85.94285714285715,25.05202380952381,1404.8,84.85714285714286,25.05202380952381,429.1,76.39999999999999,25.05202380952381,176.4,60.542857142857144,25.05202380952381,16.900000000000002,47.642857142857146
North Central,Yams,2002,13440.396055631247,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.568809523809527,10.299999999999999,34.4,25.568809523809527,2.6,38.871428571428574,25.568809523809527,351.8,59.5,25.568809523809527,1342.4,75.77142857142857,25.568809523809527,799.6,80.68571428571428,25.568809523809527,710.8,82.74285714285715,25.568809523809527,1783.5,84.84285714285714,25.568809523809527,1388.5,86.15714285714286,25.568809523809527,1145.3,85.27142857142857,25.568809523809527,1010.6999999999999,80.74285714285715,25.568809523809527,25.0,63.971428571428575,25.568809523809527,0.1,49.642857142857146
North Central,Yams,2003,12088.812628689087,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.740714285714283,57.1,44.471428571428575,25.740714285714283,254.4,52.214285714285715,25.740714285714283,47.3,52.699999999999996,25.740714285714283,951.4,76.15714285714286,25.740714285714283,643.3,76.64285714285714,25.740714285714283,800.3,81.32857142857142,25.740714285714283,990.6,84.31428571428572,25.740714285714283,1030.7,84.91428571428571,25.740714285714283,1714.1,85.3,25.740714285714283,1152.5,83.02857142857144,25.740714285714283,66.4,68.12857142857142,25.740714285714283,6.5,48.5
North Central,Yams,2004,12493.556701030928,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.082857142857144,88.9,46.57142857142857,26.082857142857144,11.5,38.91428571428571,26.082857142857144,26.2,43.82857142857143,26.082857142857144,877.7,71.6,26.082857142857144,1240.4,83.95714285714287,26.082857142857144,842.3,84.2,26.082857142857144,1001.2,84.51428571428572,26.082857142857144,641.7,84.47142857142856,26.082857142857144,1042.9,82.72857142857143,26.082857142857144,449.2,79.12857142857142,26.082857142857144,137.8,63.34285714285714,26.082857142857144,0.2,45.1
North Central,Yams,2005,13028.022232515053,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.669523809523806,2.7,35.68571428571429,26.669523809523806,43.9,51.32857142857143,26.669523809523806,225.7,59.68571428571429,26.669523809523806,353.3,65.9857142857143,26.669523809523806,390.4,72.97142857142858,26.669523809523806,818.8000000000001,78.54285714285713,26.669523809523806,627.0,80.92857142857143,26.669523809523806,836.7,78.14285714285714,26.669523809523806,1772.5,83.41428571428571,26.669523809523806,622.7,80.39999999999999,26.669523809523806,46.3,57.07142857142857,26.669523809523806,0.9,47.371428571428574
North Central,Yams,2006,13887.217373171676,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.36952380952381,49.4,48.18571428571429,26.36952380952381,68.0,51.91428571428571,26.36952380952381,65.9,52.542857142857144,26.36952380952381,341.2,58.65714285714286,26.36952380952381,692.0,76.52857142857144,26.36952380952381,455.8,76.57142857142857,26.36952380952381,1002.1,79.45714285714287,26.36952380952381,2574.5,86.67142857142858,26.36952380952381,1403.0,86.57142857142857,26.36952380952381,462.1,82.02857142857144,26.36952380952381,28.2,58.31428571428571,26.36952380952381,0.1,43.58571428571429
North Central,Yams,2007,13617.200777629696,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.483452380952382,0.0,37.214285714285715,25.483452380952382,48.2,42.67142857142857,25.483452380952382,144.9,47.628571428571426,25.483452380952382,499.40000000000003,68.65714285714286,25.483452380952382,842.2,78.84285714285714,25.483452380952382,1563.2,84.45714285714287,25.483452380952382,1402.9,87.02857142857144,25.483452380952382,2983.3,88.71428571428571,25.483452380952382,2100.2,86.85714285714286,25.483452380952382,936.8,84.88571428571429,25.483452380952382,129.70000000000002,73.04285714285714,25.483452380952382,39.9,58.699999999999996
North Central,Yams,2008,14350.311155906102,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.09988095238095,6.6,53.614285714285714,25.09988095238095,23.1,45.1,25.09988095238095,154.8,66.97142857142858,25.09988095238095,367.9,69.68571428571428,25.09988095238095,539.7,75.2,25.09988095238095,1123.3,81.71428571428571,25.09988095238095,1677.5,86.04285714285713,25.09988095238095,2266.0,87.94285714285715,25.09988095238095,1613.6,86.60000000000001,25.09988095238095,762.2,80.62857142857142,25.09988095238095,19.900000000000002,64.54285714285714,25.09988095238095,42.4,59.785714285714285
North Central,Yams,2009,16880.258772016332,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.672857142857143,55.1,57.08571428571429,25.672857142857143,19.9,56.614285714285714,25.672857142857143,92.6,56.5,25.672857142857143,990.3,76.38571428571429,25.672857142857143,1034.3,81.14285714285714,25.672857142857143,1059.3,83.48571428571428,25.672857142857143,1163.7,84.68571428571428,25.672857142857143,1663.1,86.95714285714287,25.672857142857143,1033.8,85.54285714285713,25.672857142857143,963.5,83.77142857142857,25.672857142857143,168.5,68.74285714285715,25.672857142857143,2.5,50.01428571428572
North Central,Yams,2010,15475.545893006027,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.762619047619047,25.0,48.74285714285714,25.762619047619047,60.1,55.05714285714286,25.762619047619047,97.0,53.32857142857143,25.762619047619047,465.4,69.27142857142857,25.762619047619047,1130.3,81.5142857142857,25.762619047619047,1029.6,83.32857142857142,25.762619047619047,1733.6,87.15714285714286,25.762619047619047,1719.8,88.21428571428571,25.762619047619047,1663.3,87.15714285714286,25.762619047619047,967.3000000000001,86.21428571428571,25.762619047619047,201.3,74.37142857142858,25.762619047619047,46.4,54.971428571428575
North Central,Yams,2011,13995.707626755126,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.294761904761906,2.6999999999999997,48.271428571428565,25.294761904761906,105.0,64.07142857142857,25.294761904761906,65.0,60.72857142857142,25.294761904761906,251.9,66.87142857142858,25.294761904761906,980.5,81.01428571428572,25.294761904761906,974.8,83.97142857142856,25.294761904761906,1171.8,84.05714285714285,25.294761904761906,1600.1,86.37142857142858,25.294761904761906,1351.0,85.87142857142858,25.294761904761906,893.8,82.60000000000001,25.294761904761906,32.8,60.81428571428571,25.294761904761906,1.3,46.51428571428572
North Central,Yams,2012,13974.614385679719,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.379166666666666,3.0,48.05714285714286,25.379166666666666,80.0,55.699999999999996,25.379166666666666,32.2,48.214285714285715,25.379166666666666,514.5,71.91428571428571,25.379166666666666,1174.4,79.95714285714287,25.379166666666666,1194.7,84.01428571428572,25.379166666666666,1684.0,86.87142857142858,25.379166666666666,1871.6,87.81428571428572,25.379166666666666,1884.5,87.57142857142857,25.379166666666666,1272.5,85.12857142857142,25.379166666666666,142.6,72.97142857142858,25.379166666666666,18.099999999999998,59.214285714285715
North Central,Yams,2013,11248.2684177386,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.85988095238095,96.60000000000001,58.1,25.85988095238095,104.6,58.971428571428575,25.85988095238095,198.8,70.31428571428572,25.85988095238095,374.4,71.27142857142857,25.85988095238095,610.0,78.92857142857143,25.85988095238095,867.4,82.24285714285715,25.85988095238095,1033.4,83.84285714285714,25.85988095238095,853.0999999999999,85.11428571428571,25.85988095238095,724.6,83.64285714285714,25.85988095238095,534.4,76.5,25.85988095238095,85.7,62.871428571428574,25.85988095238095,51.5,48.42857142857143
North Central,Yams,2014,10558.560924369747,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.380714285714287,29.700000000000003,42.92857142857143,26.380714285714287,33.5,39.471428571428575,26.380714285714287,206.4,58.699999999999996,26.380714285714287,731.5,71.0142857142857,26.380714285714287,791.1,77.60000000000001,26.380714285714287,724.8,79.7,26.380714285714287,805.5,81.84285714285714,26.380714285714287,1618.6,86.11428571428571,26.380714285714287,1235.3,84.8,26.380714285714287,678.7,80.8,26.380714285714287,96.5,65.02857142857144,26.380714285714287,0.3,42.9
North Central,Yams,2015,10378.664713002485,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.36619047619048,0.7000000000000001,35.471428571428575,26.36619047619048,62.6,49.142857142857146,26.36619047619048,318.3,53.6,26.36619047619048,119.4,51.971428571428575,26.36619047619048,390.9,66.8,26.36619047619048,584.9,76.35714285714286,26.36619047619048,1422.6,83.61428571428571,26.36619047619048,1144.8,85.89999999999999,26.36619047619048,1496.9,86.3,26.36619047619048,656.1999999999999,82.44285714285715,26.36619047619048,60.0,59.08571428571429,26.36619047619048,0.1,38.18571428571429
North Central,Yams,2016,11646.630005545941,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.225595238095234,3.8,28.971428571428568,26.225595238095234,2.9,30.3,26.225595238095234,339.7,59.285714285714285,26.225595238095234,615.5999999999999,69.14285714285714,26.225595238095234,1179.1,77.61428571428571,26.225595238095234,1009.3000000000001,82.48571428571428,26.225595238095234,1661.3,86.48571428571428,26.225595238095234,1452.5,87.11428571428571,26.225595238095234,1824.8,86.7,26.225595238095234,887.9,81.44285714285715,26.225595238095234,15.2,66.62857142857142,26.225595238095234,3.1,53.55714285714286
North Central,Yams,2017,9503.578128978947,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.094047619047622,3.5,49.728571428571435,26.094047619047622,2.5999999999999996,34.94285714285714,26.094047619047622,68.5,51.128571428571426,26.094047619047622,541.9,65.04285714285714,26.094047619047622,1538.5,81.15714285714286,26.094047619047622,1415.6,83.75714285714285,26.094047619047622,1336.7,86.0,26.094047619047622,1592.3,87.45714285714287,26.094047619047622,1234.3,86.27142857142857,26.094047619047622,541.5,77.57142857142857,26.094047619047622,13.299999999999999,62.971428571428575,26.094047619047622,48.39999999999999,53.4
North Central,Yams,2018,9413.392508176825,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.909761904761904,0.2,36.628571428571426,25.909761904761904,195.3,53.72857142857142,25.909761904761904,60.8,59.114285714285714,25.909761904761904,167.0,64.74285714285715,25.909761904761904,927.6999999999999,77.81428571428572,25.909761904761904,1634.9,83.77142857142857,25.909761904761904,1458.8000000000002,85.88571428571429,25.909761904761904,1479.7,87.12857142857142,25.909761904761904,1352.4,86.35714285714286,25.909761904761904,665.4,83.44285714285715,25.909761904761904,101.7,64.55714285714285,25.909761904761904,0.0,47.528571428571425
North Central,Yams,2019,9745.53551369675,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.218452380952378,30.6,43.92857142857143,26.218452380952378,32.300000000000004,44.457142857142856,26.218452380952378,87.2,55.48571428571429,26.218452380952378,106.80000000000001,59.27142857142858,26.218452380952378,811.8000000000001,75.27142857142857,26.218452380952378,765.6,79.58571428571429,26.218452380952378,1150.2,82.89999999999999,26.218452380952378,1900.1,87.12857142857142,26.218452380952378,1758.0,86.58571428571429,26.218452380952378,1818.5,86.71428571428571,26.218452380952378,313.0,72.68571428571428,26.218452380952378,22.4,53.01428571428572
North Central,Yams,2020,10148.098542175374,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.537261904761905,0.2,44.057142857142864,25.537261904761905,0.5,38.271428571428565,25.537261904761905,517.7,58.67142857142857,25.537261904761905,2426.5,76.10000000000001,25.537261904761905,1200.6,81.0,25.537261904761905,1322.5,85.75714285714285,25.537261904761905,2194.0,87.72857142857143,25.537261904761905,899.5,86.11428571428571,25.537261904761905,1660.2,86.47142857142856,25.537261904761905,855.8000000000001,80.08571428571429,25.537261904761905,113.4,66.84285714285714,25.537261904761905,2.8,56.08571428571429
North Central,Yams,2021,10419.40312900367,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.717857142857145,2.8000000000000003,42.614285714285714,25.717857142857145,15.9,38.57142857142857,25.717857142857145,339.2,56.07142857142857,25.717857142857145,572.5,66.11428571428571,25.717857142857145,1343.6,73.74285714285715,25.717857142857145,2672.5,84.5,25.717857142857145,2256.8,86.32857142857142,25.717857142857145,2744.0,88.27142857142857,25.717857142857145,2273.2,86.31428571428572,25.717857142857145,1436.9,84.11428571428571,25.717857142857145,1556.3,72.3,25.717857142857145,712.1,65.25714285714285
North Central,Yams,2022,10782.182137198513,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",24.643214285714286,400.7,59.51428571428572,24.643214285714286,93.9,49.042857142857144,24.643214285714286,580.0,64.14285714285714,24.643214285714286,2561.7,78.84285714285714,24.643214285714286,3163.7,83.01428571428572,24.643214285714286,2418.6,86.24285714285715,24.643214285714286,878.6,86.61428571428571,24.643214285714286,1797.4,87.74285714285715,24.643214285714286,1564.1,87.48571428571428,24.643214285714286,1068.5,81.91428571428571,24.643214285714286,14.200000000000001,66.37142857142858,24.643214285714286,1.5999999999999999,56.957142857142856
North Central,Yams,2023,10836.501114991355,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",25.947261904761906,3.7,53.25714285714286,25.947261904761906,215.5,46.642857142857146,25.947261904761906,1433.2,66.85714285714286,25.947261904761906,603.1,71.17142857142856,25.947261904761906,1606.4,79.45714285714284,25.947261904761906,1530.8,85.47142857142856,25.947261904761906,1241.0,85.01428571428572,25.947261904761906,1104.4,85.34285714285714,25.947261904761906,1079.4,84.64285714285714,25.947261904761906,879.1999999999999,80.21428571428571,25.947261904761906,299.3,70.87142857142858,25.947261904761906,0.1,47.457142857142856
North East,Cassava,2000,8889.660440247206,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.689861111111114,0.0,21.55,26.689861111111114,0.0,18.183333333333334,26.689861111111114,1.2,16.366666666666667,26.689861111111114,89.0,33.13333333333333,26.689861111111114,367.3,44.6,26.689861111111114,1075.0,71.88333333333334,26.689861111111114,1577.5,78.75,26.689861111111114,931.5,80.41666666666667,26.689861111111114,903.1,79.76666666666667,26.689861111111114,447.9,64.86666666666666,26.689861111111114,7.3,40.666666666666664,26.689861111111114,0.0,33.583333333333336
North East,Cassava,2001,8574.865666853799,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.59541666666667,0.0,22.316666666666666,26.59541666666667,0.6000000000000001,19.133333333333333,26.59541666666667,2.0,22.433333333333334,26.59541666666667,236.8,46.65,26.59541666666667,442.4,56.35,26.59541666666667,650.7,67.35000000000001,26.59541666666667,1101.2,75.06666666666666,26.59541666666667,1042.4,81.86666666666666,26.59541666666667,730.5,78.7,26.59541666666667,149.4,55.166666666666664,26.59541666666667,3.3,31.833333333333332,26.59541666666667,0.0,24.283333333333335
North East,Cassava,2002,8686.598606384703,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.373194444444447,0.0,19.45,27.373194444444447,0.1,16.55,27.373194444444447,23.0,23.03333333333333,27.373194444444447,341.2,46.800000000000004,27.373194444444447,286.6,53.083333333333336,27.373194444444447,343.5,60.31666666666666,27.373194444444447,907.3,68.66666666666667,27.373194444444447,1141.2,78.55,27.373194444444447,688.7,76.28333333333333,27.373194444444447,183.7,62.166666666666664,27.373194444444447,1.4,33.983333333333334,27.373194444444447,0.0,23.3
North East,Cassava,2003,9293.397535297478,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.768194444444443,0.5,17.116666666666667,27.768194444444443,6.7,18.966666666666665,27.768194444444443,0.3,17.400000000000002,27.768194444444443,251.29999999999998,44.86666666666667,27.768194444444443,181.2,44.26666666666667,27.768194444444443,675.8,63.699999999999996,27.768194444444443,737.7,72.16666666666667,27.768194444444443,932.2,77.05,27.768194444444443,774.9,76.51666666666667,27.768194444444443,211.4,60.800000000000004,27.768194444444443,4.6,35.0,27.768194444444443,0.0,21.8
North East,Cassava,2004,8640.752683422412,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",28.173194444444444,0.1,18.166666666666668,28.173194444444444,0.0,13.950000000000001,28.173194444444444,4.3,15.766666666666666,28.173194444444444,235.7,38.61666666666667,28.173194444444444,533.0,61.03333333333333,28.173194444444444,327.3,60.48333333333333,28.173194444444444,779.5,68.81666666666668,28.173194444444444,585.0,73.95,28.173194444444444,431.1,67.55,28.173194444444444,72.8,49.21666666666667,28.173194444444444,7.1,30.833333333333332,28.173194444444444,0.0,18.266666666666666
North East,Cassava,2005,8716.950457773595,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",28.058333333333334,0.0,18.900000000000002,28.058333333333334,0.3,21.433333333333334,28.058333333333334,12.1,22.633333333333336,28.058333333333334,137.70000000000002,35.56666666666667,28.058333333333334,336.8,49.28333333333333,28.058333333333334,701.4,62.96666666666667,28.058333333333334,696.3,72.16666666666667,28.058333333333334,1089.2,77.58333333333333,28.058333333333334,872.5,76.10000000000001,28.058333333333334,176.9,61.76666666666667,28.058333333333334,6.6000000000000005,32.333333333333336,28.058333333333334,0.2,26.066666666666666
North East,Cassava,2006,8446.439628482973,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",28.16888888888889,0.4,20.766666666666666,28.16888888888889,9.4,24.016666666666666,28.16888888888889,3.8000000000000003,20.183333333333334,28.16888888888889,31.4,23.21666666666667,28.16888888888889,312.0,52.36666666666667,28.16888888888889,300.09999999999997,53.88333333333333,28.16888888888889,402.9,57.949999999999996,28.16888888888889,1501.4,75.88333333333334,28.16888888888889,760.7,78.03333333333333,28.16888888888889,150.5,64.21666666666667,28.16888888888889,0.5,33.56666666666667,28.16888888888889,0.0,24.566666666666666
North East,Cassava,2007,8915.874560287404,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.07611111111111,0.0,20.916666666666668,27.07611111111111,4.5,17.95,27.07611111111111,8.9,17.216666666666665,27.07611111111111,135.3,39.4,27.07611111111111,411.8,54.449999999999996,27.07611111111111,735.2,67.41666666666667,27.07611111111111,1063.3,75.35,27.07611111111111,1581.0,83.5,27.07611111111111,915.9,78.51666666666667,27.07611111111111,349.90000000000003,67.8,27.07611111111111,31.0,45.21666666666667,27.07611111111111,0.9,30.566666666666666
North East,Cassava,2008,9277.782116360799,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.763472222222223,1.1,26.616666666666664,26.763472222222223,0.0,17.349999999999998,26.763472222222223,5.199999999999999,23.866666666666664,26.763472222222223,153.0,35.516666666666666,26.763472222222223,407.40000000000003,52.21666666666667,26.763472222222223,569.8,63.36666666666667,26.763472222222223,1097.5,74.56666666666666,26.763472222222223,1549.2,83.8,26.763472222222223,889.6,82.3,26.763472222222223,311.4,66.63333333333334,26.763472222222223,0.3,39.1,26.763472222222223,12.799999999999999,33.11666666666667
North East,Cassava,2009,9350.487621905475,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.601805555555554,1.7000000000000002,26.400000000000002,27.601805555555554,0.0,17.266666666666666,27.601805555555554,12.100000000000001,19.05,27.601805555555554,274.8,47.666666666666664,27.601805555555554,316.3,55.71666666666667,27.601805555555554,420.29999999999995,60.76666666666667,27.601805555555554,978.2,72.4,27.601805555555554,1236.1,80.06666666666666,27.601805555555554,674.0,79.88333333333334,27.601805555555554,455.5,71.91666666666667,27.601805555555554,24.4,46.38333333333333,27.601805555555554,0.0,26.049999999999997
North East,Cassava,2010,8114.009089112822,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.320555555555554,1.2,22.683333333333334,27.320555555555554,0.39999999999999997,20.933333333333334,27.320555555555554,15.700000000000001,21.099999999999998,27.320555555555554,172.20000000000002,38.38333333333333,27.320555555555554,368.09999999999997,56.26666666666667,27.320555555555554,798.3,66.88333333333334,27.320555555555554,1218.8,79.95,27.320555555555554,1445.1,84.86666666666667,27.320555555555554,888.9000000000001,83.64999999999999,27.320555555555554,373.7,76.98333333333333,27.320555555555554,10.4,50.03333333333333,27.320555555555554,0.0,31.78333333333333
North East,Cassava,2011,15890.610480123903,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.194166666666668,0.0,25.8,27.194166666666668,3.2,26.733333333333334,27.194166666666668,2.0999999999999996,18.6,27.194166666666668,62.1,31.483333333333334,27.194166666666668,302.7,53.38333333333333,27.194166666666668,490.5,62.21666666666667,27.194166666666668,606.9,67.8,27.194166666666668,1346.6,80.06666666666666,27.194166666666668,882.2,80.68333333333334,27.194166666666668,372.9,66.89999999999999,27.194166666666668,0.8,35.083333333333336,27.194166666666668,0.0,26.55
North East,Cassava,2012,15830.697016460908,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",26.619027777777777,0.1,22.116666666666664,26.619027777777777,3.8,19.866666666666667,26.619027777777777,5.9,14.366666666666667,26.619027777777777,178.3,42.9,26.619027777777777,618.4,57.46666666666667,26.619027777777777,1025.4,73.89999999999999,26.619027777777777,1066.1,80.96666666666667,26.619027777777777,1609.1,84.73333333333333,26.619027777777777,1295.2,83.10000000000001,26.619027777777777,429.5,74.13333333333334,26.619027777777777,33.6,51.65,26.619027777777777,0.3,36.96666666666667
North East,Cassava,2013,9939.14256919141,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.533194444444447,2.9,31.933333333333334,27.533194444444447,0.39999999999999997,22.933333333333334,27.533194444444447,33.7,32.833333333333336,27.533194444444447,114.0,38.016666666666666,27.533194444444447,241.4,53.31666666666666,27.533194444444447,434.6,61.833333333333336,27.533194444444447,1031.2,71.48333333333333,27.533194444444447,1311.1999999999998,82.95,27.533194444444447,707.6,79.60000000000001,27.533194444444447,321.2,60.21666666666667,27.533194444444447,5.3,34.833333333333336,27.533194444444447,12.4,30.8
North East,Cassava,2014,3744.92385786802,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.483055555555556,3.6,19.083333333333332,27.483055555555556,1.4,15.85,27.483055555555556,29.2,25.95,27.483055555555556,395.2,43.03333333333333,27.483055555555556,388.2,55.13333333333333,27.483055555555556,536.1,65.88333333333334,27.483055555555556,699.0,71.5,27.483055555555556,1268.8,81.03333333333333,27.483055555555556,801.4,79.03333333333333,27.483055555555556,248.9,64.0,27.483055555555556,4.5,37.983333333333334,27.483055555555556,0.0,25.299999999999997
North East,Cassava,2015,3545.3656775901222,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.387083333333333,0.0,19.150000000000002,27.387083333333333,1.2000000000000002,18.316666666666666,27.387083333333333,3.9,23.400000000000002,27.387083333333333,48.2,19.900000000000002,27.387083333333333,165.39999999999998,41.75,27.387083333333333,472.3,60.15,27.387083333333333,856.6,70.66666666666667,27.387083333333333,1442.5,81.03333333333333,27.387083333333333,1001.3,79.56666666666666,27.387083333333333,245.7,68.55,27.387083333333333,17.9,38.61666666666667,27.387083333333333,0.0,30.516666666666666
North East,Cassava,2016,5262.659105618393,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.234027777777776,0.0,20.766666666666666,27.234027777777776,0.0,15.4,27.234027777777776,32.2,29.366666666666664,27.234027777777776,291.20000000000005,41.81666666666667,27.234027777777776,493.5,56.26666666666667,27.234027777777776,697.5,67.66666666666667,27.234027777777776,1295.5,79.01666666666667,27.234027777777776,1195.6,83.36666666666666,27.234027777777776,1143.7,82.18333333333334,27.234027777777776,229.1,66.64999999999999,27.234027777777776,0.0,43.88333333333333,27.234027777777776,0.1,31.383333333333336
North East,Cassava,2017,4656.674380165289,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.31375,0.0,26.96666666666667,27.31375,0.2,14.633333333333333,27.31375,3.5,16.483333333333334,27.31375,125.8,35.416666666666664,27.31375,703.9,61.199999999999996,27.31375,741.7,69.01666666666667,27.31375,1089.2,77.66666666666667,27.31375,1200.1,83.06666666666666,27.31375,684.3,79.46666666666665,27.31375,140.20000000000002,58.01666666666667,27.31375,0.30000000000000004,36.300000000000004,27.31375,0.0,28.7
North East,Cassava,2018,5154.940334128878,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.352777777777778,0.0,18.849999999999998,27.352777777777778,9.9,23.183333333333334,27.352777777777778,1.0,22.3,27.352777777777778,74.60000000000001,35.45,27.352777777777778,545.8000000000001,59.849999999999994,27.352777777777778,670.6,65.36666666666666,27.352777777777778,903.3,74.81666666666666,27.352777777777778,1166.8,81.64999999999999,27.352777777777778,901.5,81.05,27.352777777777778,212.9,68.41666666666667,27.352777777777778,13.0,40.516666666666666,27.352777777777778,0.1,30.28333333333333
North East,Cassava,2019,5029.0388612957995,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",27.499305555555555,0.5,20.383333333333333,27.499305555555555,1.5,19.816666666666666,27.499305555555555,0.1,20.9,27.499305555555555,65.69999999999999,30.266666666666666,27.499305555555555,334.2,51.300000000000004,27.499305555555555,694.6,63.76666666666667,27.499305555555555,1041.8,75.46666666666667,27.499305555555555,1501.9,83.25,27.499305555555555,769.3,79.35000000000001,27.499305555555555,704.3,77.81666666666666,27.499305555555555,48.900000000000006,54.63333333333333,27.499305555555555,0.0,35.13333333333333
