Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_MtCO2,Soil_Moisture_Annual_Mean,Soil_Moisture_GrowSeason,Soil_Moisture_DrySeason,Yield_kg_per_ha,Soil_Moisture_m3m3,GDD,Cumulative_Rainfall,Days_Into_Season,SoilMoisture_Temp_Interaction,SoilMoisture_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Soil_Moisture_Anomaly,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Soil_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
North West,Yams,2000,3,29.202738095238097,250.2125,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,0.0,0.0827244375,0.0,909.2658686555861,0,2.415780082388393,20.69868831796875,0,0,0,0,-0.09257224511404565,0,0,0.5714892591437749,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,4,28.800814306591413,283.7346186555862,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,1685.5311355311353,0.0888215240963855,564.0244291977424,1193.0004873111725,0,2.5581322219284335,25.201741267895898,1,0,0,0,-0.09257224511504619,0,0,-0.5821720555279839,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,5,27.702738095238097,375.31875,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,1685.5311355311353,0.1232819096774193,531.0821428571429,1568.3192373111724,30,3.4152464556743456,46.270012237741916,1,1,0,0,-0.09257224511686887,0,0,-1.7117350708441497,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,6,26.202738095238097,500.425,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,1685.5311355311353,0.2026529418604651,486.0821428571429,2068.7442373111726,60,5.31006195979928,101.41259843052325,1,1,0,0,-0.0925722451182806,0,0,-0.3984746033467363,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,7,24.702738095238097,625.53125,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,1685.5311355311353,0.2541227584269663,441.0821428571429,2694.2754873111726,90,6.277527945460808,158.96172673226826,1,1,0,0,-0.09257224511912764,0,0,0.03513548489989813,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,8,23.60466188388478,717.1153813444138,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,1685.5311355311353,0.277203699386503,408.13985651654343,3411.390868655586,120,6.543299596980443,198.78703659563436,1,0,0,0,-0.09257224511956087,0,0,-1.1200753916253008,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,9,23.202738095238097,750.6375,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,1685.5311355311353,0.2537288561643835,396.0821428571429,4162.028368655586,150,5.887204196786529,190.45839426909245,1,0,0,0,-0.09257224511969218,0,0,-1.4388570494977153,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,10,23.60466188388478,717.1153813444139,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,0.0,0.2137943295454545,0.0,4879.14375,180,5.046542861612291,153.31520216126188,0,0,0,0,-0.0925722451195605,0,0,0.6230540522888072,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,11,24.702738095238097,625.53125,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,0.0,0.1253645317919075,0.0,5504.675,210,3.096847195287641,78.41943227745665,0,0,0,0,-0.09257224511912764,0,0,-0.27817636985611277,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2000,12,26.202738095238097,500.425,43.851190476190474,96.831,0.15730402900776327,0.19996861493535378,0.11463944308017272,0.0,0.1035036149068323,0.0,6005.1,240,2.7120781133141083,51.79579648975155,0,0,0,0,-0.0925722451182806,0,0,0.8265250723776495,0.0,0.0,0.0,10113.186813186812,26.2027380952381,6005.1,0.15730402900776327,0.0,0.0,0.0,0.0
North West,Yams,2001,1,27.458452380952384,346.1875,45.44642857142857,100.218,0.16386082169905722,0.21766653518928444,0.11005510820883002,0.0,0.0796409861111111,0.0,346.1875,0,2.186818224704034,27.570713879340275,0,0,0,0,-0.2702636831853248,0,0,-1.5420666343638891,10113.186813186812,0.0,0.0,10352.384077810699,26.080595238095242,5772.05,0.16058242535341025,478.3945292477729,-0.24428571428571644,-466.10000000000036,338.27601571364636
North West,Yams,2001,2,28.5565285923057,261.71188701824974,45.44642857142857,100.218,0.16386082169905722,0.21766653518928444,0.11005510820883002,0.0,0.0784138811881188,0.0,607.8993870182497,0,2.2392282401821766,20.521844814167405,0,0,0,0,-0.27026368318000404,0,0,-0.7571142779720692,10113.186813186812,0.0,0.0,10352.384077810699,26.080595238095242,5772.05,0.16058242535341025,478.3945292477729,-0.24428571428571644,-466.10000000000036,338.27601571364636
North West,Yams,2001,3,28.958452380952384,230.79166666666666,45.44642857142857,100.218,0.16386082169905722,0.21766653518928444,0.11005510820883002,0.0,0.0783210413793103,0.0,838.6910536849164,0,2.2680561472093586,18.075843674999987,0,0,0,0,-0.27026368317708227,0,0,-0.2093182287852874,10113.186813186812,0.0,0.0,10352.384077810699,26.080595238095242,5772.05,0.16058242535341025,478.3945292477729,-0.24428571428571644,-466.10000000000036,338.27601571364636
North West,Yams,2001,4,28.5565285923057,261.71188701824974,45.44642857142857,100.218,0.16386082169905722,0.21766653518928444,0.11005510820883002,1765.2635570724308,0.1103941756756756,556.695857769171,1100.4029407031662,0,3.1524744341064483,28.891468031905227,1,0,0,0,-0.27026368318000404,0,0,1.3721423057315376,10113.186813186812,0.0,0.0,10352.384077810699,26.080595238095242,5772.05,0.16058242535341025,478.3945292477729,-0.24428571428571644,-466.10000000000036,338.27601571364636
North West,Yams,2001,5,27.458452380952384,346.1875,45.44642857142857,100.218,0.16386082169905722,0.21766653518928444,0.11005510820883002,1765.2635570724308,0.1622010886075949,523.7535714285715,1446.5904407031662,30,4.453790867670283,56.151989362341766,1,1,0,0,-0.2702636831853248,0,0,0.9961779567594736,10113.186813186812,0.0,0.0,10352.384077810699,26.080595238095242,5772.05,0.16058242535341025,478.3945292477729,-0.24428571428571644,-466.10000000000036,338.27601571364636
North West,Yams,2001,6,25.958452380952384,461.5833333333333,45.44642857142857,100.218,0.16386082169905722,0.21766653518928444,0.11005510820883002,1765.2635570724308,0.2196613076923077,478.7535714285715,1908.1737740364995,60,5.702067595668499,101.39199860897436,1,1,0,0,-0.27026368318944616,0,0,0.9594325921643829,10113.186813186812,0.0,0.0,10352.384077810699,26.080595238095242,5772.05,0.16058242535341025,478.3945292477729,-0.24428571428571644,-466.10000000000036,338.27601571364636
